keyword	day	clicks	pis	cpc	leads	sales	umsatz	cpo	cpl	scr	lcr	ka	ctr	cost	Nday
herbstmode	2006-08-01	1	246	0.4	0	0	0	0	0	0	0	0	0.00406504	0.4	13361
herbstmode	2006-08-02	1	225	0.38	0	0	0	0	0	0	0	0	0.00444444	0.38	13362
herbstmode	2006-08-03	3	244	0.396667	0	0	0	0	0	0	0	0	0.0122951	1.19	13363
herbstmode	2006-08-04	3	207	0.383333	0	0	0	0	0	0	0	0	0.0144928	1.15	13364
herbstmode	2006-08-05	0	172	0	0	0	0	0	0	0	0	0	0	0	13365
herbstmode	2006-08-25	1	5	0	0	0	0	0	0	0	0	0	0.2	0	13385
herbstmode	2006-07-29	0	17	0	0	0	0	0	0	0	0	0	0	0	13358
herbstmode	2006-07-14	0	2	0	0	0	0	0	0	0	0	0	0	0	13343
herbstmode	2006-08-15	1	9	0.68	0	0	0	0	0	0	0	0	0.111111	0.68	13375
herbstmode	2006-08-17	0	4	0	0	0	0	0	0	0	0	0	0	0	13377
herbstmode	2006-08-22	0	8	0	0	0	0	0	0	0	0	0	0	0	13382
herbstmode	2006-07-20	0	10	0	0	0	0	0	0	0	0	0	0	0	13349
herbstmode	2006-07-16	0	3	0	0	0	0	0	0	0	0	0	0	0	13345
herbstmode	2006-07-19	0	4	0	0	0	0	0	0	0	0	0	0	0	13348
herbstmode	2006-07-21	0	3	0	0	0	0	0	0	0	0	0	0	0	13350
herbstmode	2006-07-15	0	1	0	0	0	0	0	0	0	0	0	0	0	13344
herbstmode	2006-08-11	0	18	0	0	0	0	0	0	0	0	0	0	0	13371
herbstmode	2006-08-30	0	28	0	0	0	0	0	0	0	0	0	0	0	13390
herbstmode	2006-08-20	0	5	0	0	0	0	0	0	0	0	0	0	0	13380
herbstmode	2006-08-10	0	3	0	0	0	0	0	0	0	0	0	0	0	13370
herbstmode	2006-07-12	0	2	0	0	0	0	0	0	0	0	0	0	0	13341
herbstmode	2006-08-21	0	9	0	0	0	0	0	0	0	0	0	0	0	13381
herbstmode	2006-08-14	0	11	0	0	0	0	0	0	0	0	0	0	0	13374
herbstmode	2006-07-13	0	4	0	0	0	0	0	0	0	0	0	0	0	13342
herbstmode	2006-08-18	1	6	0	0	0	0	0	0	0	0	0	0.166667	0	13378
herbstmode	2006-08-23	0	8	0	0	0	0	0	0	0	0	0	0	0	13383
herbstmode	2006-08-16	0	5	0	0	0	0	0	0	0	0	0	0	0	13376
herbstmode	2006-08-06	0	47	0	0	0	0	0	0	0	0	0	0	0	13366
herbstmode	2006-07-24	0	1	0	0	0	0	0	0	0	0	0	0	0	13353
herbstmode	2006-08-12	0	4	0	0	0	0	0	0	0	0	0	0	0	13372
herbstmode	2006-07-25	0	15	0	0	0	0	0	0	0	0	0	0	0	13354
herbstmode	2006-08-08	0	15	0	0	0	0	0	0	0	0	0	0	0	13368
herbstmode	2006-08-31	0	10	0	0	0	0	0	0	0	0	0	0	0	13391
herbstmode	2006-07-22	0	2	0	0	0	0	0	0	0	0	0	0	0	13351
herbstmode	2006-07-17	0	5	0	0	0	0	0	0	0	0	0	0	0	13346
herbstmode	2006-08-07	0	9	0	0	0	0	0	0	0	0	0	0	0	13367
herbstmode	2006-08-27	0	6	0	0	0	0	0	0	0	0	0	0	0	13387
herbstmode	2006-08-13	0	5	0	0	0	0	0	0	0	0	0	0	0	13373
herbstmode	2006-07-28	0	11	0	0	0	0	0	0	0	0	0	0	0	13357
herbstmode	2006-08-29	0	29	0	0	0	0	0	0	0	0	0	0	0	13389
herbstmode	2006-08-09	0	7	0	0	0	0	0	0	0	0	0	0	0	13369
herbstmode	2006-08-26	0	6	0	0	0	0	0	0	0	0	0	0	0	13386
herbstmode	2006-07-30	0	29	0	0	0	0	0	0	0	0	0	0	0	13359
herbstmode	2006-08-24	0	5	0	0	0	0	0	0	0	0	0	0	0	13384
herbstmode	2006-07-18	0	12	0	0	0	0	0	0	0	0	0	0	0	13347
mode herbst	2006-08-19	1	18	0.6	0	0	0	0	0	0	0	0	0.0555556	0.6	13379
mode herbst	2006-08-28	0	35	0	0	0	0	0	0	0	0	0	0	0	13388
mode herbst	2006-07-27	0	14	0	0	0	0	0	0	0	0	0	0	0	13356
mode herbst	2006-07-31	0	18	0	0	0	0	0	0	0	0	0	0	0	13360
mode herbst	2006-08-01	0	14	0	0	0	0	0	0	0	0	0	0	0	13361
mode herbst	2006-08-02	1	29	0.36	0	0	0	0	0	0	0	0	0.0344828	0.36	13362
mode herbst	2006-08-03	0	18	0	0	0	0	0	0	0	0	0	0	0	13363
mode herbst	2006-08-04	0	22	0	0	0	0	0	0	0	0	0	0	0	13364
mode herbst	2006-08-05	0	21	0	0	0	0	0	0	0	0	0	0	0	13365
mode herbst	2006-08-25	0	43	0	0	0	0	0	0	0	0	0	0	0	13385
mode herbst	2006-08-17	0	27	0	0	0	0	0	0	0	0	0	0	0	13377
mode herbst	2006-07-29	0	11	0	0	0	0	0	0	0	0	0	0	0	13358
mode herbst	2006-08-15	0	49	0	0	0	0	0	0	0	0	0	0	0	13375
mode herbst	2006-08-22	1	68	0.6	0	0	0	0	0	0	0	0	0.0147059	0.6	13382
mode herbst	2006-07-17	0	16	0	0	0	0	0	0	0	0	0	0	0	13346
mode herbst	2006-08-06	0	51	0	0	0	0	0	0	0	0	0	0	0	13366
mode herbst	2006-07-18	0	12	0	0	0	0	0	0	0	0	0	0	0	13347
mode herbst	2006-07-19	0	15	0	0	0	0	0	0	0	0	0	0	0	13348
mode herbst	2006-08-18	0	32	0	0	0	0	0	0	0	0	0	0	0	13378
mode herbst	2006-07-15	0	14	0	0	0	0	0	0	0	0	0	0	0	13344
mode herbst	2006-08-21	1	63	0.69	0	0	0	0	0	0	0	0	0.015873	0.69	13381
mode herbst	2006-08-11	0	63	0	0	0	0	0	0	0	0	0	0	0	13371
mode herbst	2006-08-30	0	56	0	0	0	0	0	0	0	0	0	0	0	13390
mode herbst	2006-08-10	0	62	0	0	0	0	0	0	0	0	0	0	0	13370
mode herbst	2006-07-12	0	3	0	0	0	0	0	0	0	0	0	0	0	13341
mode herbst	2006-08-14	1	51	0.67	0	0	0	0	0	0	0	0	0.0196078	0.67	13374
mode herbst	2006-07-21	0	16	0	0	0	0	0	0	0	0	0	0	0	13350
mode herbst	2006-08-16	0	45	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst	2006-07-24	0	8	0	0	0	0	0	0	0	0	0	0	0	13353
mode herbst	2006-08-20	0	43	0	0	0	0	0	0	0	0	0	0	0	13380
mode herbst	2006-07-13	0	18	0	0	0	0	0	0	0	0	0	0	0	13342
mode herbst	2006-07-25	0	12	0	0	0	0	0	0	0	0	0	0	0	13354
mode herbst	2006-08-31	0	35	0	0	0	0	0	0	0	0	0	0	0	13391
mode herbst	2006-08-08	0	75	0	0	0	0	0	0	0	0	0	0	0	13368
mode herbst	2006-07-22	0	14	0	0	0	0	0	0	0	0	0	0	0	13351
mode herbst	2006-07-26	0	14	0	0	0	0	0	0	0	0	0	0	0	13355
mode herbst	2006-07-23	0	8	0	0	0	0	0	0	0	0	0	0	0	13352
mode herbst	2006-08-07	1	45	0.62	0	0	0	0	0	0	0	0	0.0222222	0.62	13367
mode herbst	2006-08-12	0	43	0	0	0	0	0	0	0	0	0	0	0	13372
mode herbst	2006-08-27	1	29	0.71	0	0	0	0	0	0	0	0	0.0344828	0.71	13387
mode herbst	2006-07-16	0	14	0	0	0	0	0	0	0	0	0	0	0	13345
mode herbst	2006-07-14	1	16	0.35	0	0	0	0	0	0	0	0	0.0625	0.35	13343
mode herbst	2006-08-13	0	72	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst	2006-07-28	1	22	0.37	0	0	0	0	0	0	0	0	0.0454545	0.37	13357
mode herbst	2006-08-29	0	67	0	0	0	0	0	0	0	0	0	0	0	13389
mode herbst	2006-08-23	0	65	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst	2006-07-20	0	9	0	0	0	0	0	0	0	0	0	0	0	13349
mode herbst	2006-08-26	0	26	0	0	0	0	0	0	0	0	0	0	0	13386
mode herbst	2006-07-30	0	18	0	0	0	0	0	0	0	0	0	0	0	13359
mode herbst	2006-08-24	0	38	0	0	0	0	0	0	0	0	0	0	0	13384
mode herbst	2006-08-09	1	81	0.68	0	0	0	0	0	0	0	0	0.0123457	0.68	13369
mode herbst 2005	2006-08-20	0	8	0	0	0	0	0	0	0	0	0	0	0	13380
mode herbst 2005	2006-08-09	1	56	0.65	0	0	0	0	0	0	0	0	0.0178571	0.65	13369
mode herbst 2005	2006-08-19	0	3	0	0	0	0	0	0	0	0	0	0	0	13379
mode herbst 2005	2006-08-28	0	23	0	0	0	0	0	0	0	0	0	0	0	13388
mode herbst 2005	2006-08-18	0	23	0	0	0	0	0	0	0	0	0	0	0	13378
mode herbst 2005	2006-08-25	0	22	0	0	0	0	0	0	0	0	0	0	0	13385
mode herbst 2005	2006-07-27	0	9	0	0	0	0	0	0	0	0	0	0	0	13356
mode herbst 2005	2006-08-17	0	18	0	0	0	0	0	0	0	0	0	0	0	13377
mode herbst 2005	2006-08-15	0	35	0	0	0	0	0	0	0	0	0	0	0	13375
mode herbst 2005	2006-07-31	0	8	0	0	0	0	0	0	0	0	0	0	0	13360
mode herbst 2005	2006-08-01	0	5	0	0	0	0	0	0	0	0	0	0	0	13361
mode herbst 2005	2006-08-02	0	14	0	0	0	0	0	0	0	0	0	0	0	13362
mode herbst 2005	2006-08-03	0	7	0	0	0	0	0	0	0	0	0	0	0	13363
mode herbst 2005	2006-08-04	0	4	0	0	0	0	0	0	0	0	0	0	0	13364
mode herbst 2005	2006-08-05	0	5	0	0	0	0	0	0	0	0	0	0	0	13365
mode herbst 2005	2006-08-21	0	17	0	0	0	0	0	0	0	0	0	0	0	13381
mode herbst 2005	2006-08-22	0	25	0	0	0	0	0	0	0	0	0	0	0	13382
mode herbst 2005	2006-07-18	0	1	0	0	0	0	0	0	0	0	0	0	0	13347
mode herbst 2005	2006-07-28	0	5	0	0	0	0	0	0	0	0	0	0	0	13357
mode herbst 2005	2006-07-15	0	3	0	0	0	0	0	0	0	0	0	0	0	13344
mode herbst 2005	2006-08-13	0	30	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst 2005	2006-08-11	0	40	0	0	0	0	0	0	0	0	0	0	0	13371
mode herbst 2005	2006-07-23	0	2	0	0	0	0	0	0	0	0	0	0	0	13352
mode herbst 2005	2006-07-26	0	2	0	0	0	0	0	0	0	0	0	0	0	13355
mode herbst 2005	2006-08-10	0	53	0	0	0	0	0	0	0	0	0	0	0	13370
mode herbst 2005	2006-08-06	0	30	0	0	0	0	0	0	0	0	0	0	0	13366
mode herbst 2005	2006-08-23	0	19	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst 2005	2006-07-14	0	4	0	0	0	0	0	0	0	0	0	0	0	13343
mode herbst 2005	2006-08-12	0	35	0	0	0	0	0	0	0	0	0	0	0	13372
mode herbst 2005	2006-08-14	0	26	0	0	0	0	0	0	0	0	0	0	0	13374
mode herbst 2005	2006-07-21	0	3	0	0	0	0	0	0	0	0	0	0	0	13350
mode herbst 2005	2006-08-16	0	15	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst 2005	2006-07-24	0	3	0	0	0	0	0	0	0	0	0	0	0	13353
mode herbst 2005	2006-07-22	0	2	0	0	0	0	0	0	0	0	0	0	0	13351
mode herbst 2005	2006-08-30	0	11	0	0	0	0	0	0	0	0	0	0	0	13390
mode herbst 2005	2006-07-13	0	5	0	0	0	0	0	0	0	0	0	0	0	13342
mode herbst 2005	2006-07-25	0	6	0	0	0	0	0	0	0	0	0	0	0	13354
mode herbst 2005	2006-08-08	0	25	0	0	0	0	0	0	0	0	0	0	0	13368
mode herbst 2005	2006-07-19	0	3	0	0	0	0	0	0	0	0	0	0	0	13348
mode herbst 2005	2006-07-12	0	2	0	0	0	0	0	0	0	0	0	0	0	13341
mode herbst 2005	2006-08-07	0	35	0	0	0	0	0	0	0	0	0	0	0	13367
mode herbst 2005	2006-07-17	0	6	0	0	0	0	0	0	0	0	0	0	0	13346
mode herbst 2005	2006-07-16	0	1	0	0	0	0	0	0	0	0	0	0	0	13345
mode herbst 2005	2006-08-31	0	7	0	0	0	0	0	0	0	0	0	0	0	13391
mode herbst 2005	2006-08-27	0	8	0	0	0	0	0	0	0	0	0	0	0	13387
mode herbst 2005	2006-08-29	0	28	0	0	0	0	0	0	0	0	0	0	0	13389
mode herbst 2005	2006-07-20	0	8	0	0	0	0	0	0	0	0	0	0	0	13349
mode herbst 2005	2006-08-26	0	5	0	0	0	0	0	0	0	0	0	0	0	13386
mode herbst 2005	2006-08-24	0	14	0	0	0	0	0	0	0	0	0	0	0	13384
mode herbst 2005	2006-07-30	0	1	0	0	0	0	0	0	0	0	0	0	0	13359
mode herbst winter	2006-08-20	0	10	0	0	0	0	0	0	0	0	0	0	0	13380
mode herbst winter	2006-08-09	1	30	0.6	0	0	0	0	0	0	0	0	0.0333333	0.6	13369
mode herbst winter	2006-08-19	0	4	0	0	0	0	0	0	0	0	0	0	0	13379
mode herbst winter	2006-08-18	0	18	0	0	0	0	0	0	0	0	0	0	0	13378
mode herbst winter	2006-08-25	0	15	0	0	0	0	0	0	0	0	0	0	0	13385
mode herbst winter	2006-08-17	0	8	0	0	0	0	0	0	0	0	0	0	0	13377
mode herbst winter	2006-08-15	0	16	0	0	0	0	0	0	0	0	0	0	0	13375
mode herbst winter	2006-08-23	0	34	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst winter	2006-08-06	0	11	0	0	0	0	0	0	0	0	0	0	0	13366
mode herbst winter	2006-08-22	0	19	0	0	0	0	0	0	0	0	0	0	0	13382
mode herbst winter	2006-08-11	1	20	0.71	0	0	0	0	0	0	0	0	0.05	0.71	13371
mode herbst winter	2006-08-10	0	37	0	0	0	0	0	0	0	0	0	0	0	13370
mode herbst winter	2006-08-12	0	29	0	0	0	0	0	0	0	0	0	0	0	13372
mode herbst winter	2006-08-14	0	28	0	0	0	0	0	0	0	0	0	0	0	13374
mode herbst winter	2006-08-16	0	12	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst winter	2006-08-08	0	12	0	0	0	0	0	0	0	0	0	0	0	13368
mode herbst winter	2006-08-13	0	27	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst winter	2006-08-07	0	6	0	0	0	0	0	0	0	0	0	0	0	13367
mode herbst winter	2006-08-21	1	35	0	0	0	0	0	0	0	0	0	0.0285714	0	13381
mode herbst winter	2006-08-24	0	22	0	0	0	0	0	0	0	0	0	0	0	13384
mode herbst winter 04 05	2006-08-20	0	2	0	0	0	0	0	0	0	0	0	0	0	13380
mode herbst winter 04 05	2006-07-12	0	5	0	0	0	0	0	0	0	0	0	0	0	13341
mode herbst winter 04 05	2006-08-09	0	6	0	0	0	0	0	0	0	0	0	0	0	13369
mode herbst winter 04 05	2006-08-19	0	1	0	0	0	0	0	0	0	0	0	0	0	13379
mode herbst winter 04 05	2006-08-18	0	2	0	0	0	0	0	0	0	0	0	0	0	13378
mode herbst winter 04 05	2006-07-27	0	1	0	0	0	0	0	0	0	0	0	0	0	13356
mode herbst winter 04 05	2006-08-23	0	2	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst winter 04 05	2006-08-02	0	2	0	0	0	0	0	0	0	0	0	0	0	13362
mode herbst winter 04 05	2006-08-03	0	2	0	0	0	0	0	0	0	0	0	0	0	13363
mode herbst winter 04 05	2006-08-05	0	1	0	0	0	0	0	0	0	0	0	0	0	13365
mode herbst winter 04 05	2006-07-30	0	1	0	0	0	0	0	0	0	0	0	0	0	13359
mode herbst winter 04 05	2006-08-16	0	1	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst winter 04 05	2006-08-11	0	1	0	0	0	0	0	0	0	0	0	0	0	13371
mode herbst winter 04 05	2006-07-25	0	1	0	0	0	0	0	0	0	0	0	0	0	13354
mode herbst winter 04 05	2006-07-19	0	1	0	0	0	0	0	0	0	0	0	0	0	13348
mode herbst winter 04 05	2006-08-12	0	1	0	0	0	0	0	0	0	0	0	0	0	13372
mode herbst winter 04 05	2006-07-14	0	1	0	0	0	0	0	0	0	0	0	0	0	13343
mode herbst winter 04 05	2006-08-15	0	2	0	0	0	0	0	0	0	0	0	0	0	13375
mode herbst winter 04 05	2006-08-14	0	1	0	0	0	0	0	0	0	0	0	0	0	13374
mode herbst winter 04 05	2006-07-13	0	2	0	0	0	0	0	0	0	0	0	0	0	13342
mode herbst winter 04 05	2006-08-22	0	1	0	0	0	0	0	0	0	0	0	0	0	13382
mode herbst winter 04 05	2006-08-13	0	8	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst winter 04 05	2006-08-21	0	1	0	0	0	0	0	0	0	0	0	0	0	13381
mode herbst winter 04 05	2006-07-26	0	2	0	0	0	0	0	0	0	0	0	0	0	13355
mode herbst winter 04 05	2006-08-27	0	1	0	0	0	0	0	0	0	0	0	0	0	13387
mode herbst winter 04 05	2006-08-29	0	1	0	0	0	0	0	0	0	0	0	0	0	13389
mode herbst winter 2005	2006-08-20	0	2	0	0	0	0	0	0	0	0	0	0	0	13380
mode herbst winter 2005	2006-07-12	0	3	0	0	0	0	0	0	0	0	0	0	0	13341
mode herbst winter 2005	2006-08-09	0	13	0	0	0	0	0	0	0	0	0	0	0	13369
mode herbst winter 2005	2006-08-19	0	4	0	0	0	0	0	0	0	0	0	0	0	13379
mode herbst winter 2005	2006-08-28	0	3	0	0	0	0	0	0	0	0	0	0	0	13388
mode herbst winter 2005	2006-08-18	0	7	0	0	0	0	0	0	0	0	0	0	0	13378
mode herbst winter 2005	2006-08-25	0	2	0	0	0	0	0	0	0	0	0	0	0	13385
mode herbst winter 2005	2006-07-27	0	3	0	0	0	0	0	0	0	0	0	0	0	13356
mode herbst winter 2005	2006-08-23	0	1	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst winter 2005	2006-08-17	0	4	0	0	0	0	0	0	0	0	0	0	0	13377
mode herbst winter 2005	2006-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	13360
mode herbst winter 2005	2006-08-01	0	3	0	0	0	0	0	0	0	0	0	0	0	13361
mode herbst winter 2005	2006-08-02	0	3	0	0	0	0	0	0	0	0	0	0	0	13362
mode herbst winter 2005	2006-08-04	0	1	0	0	0	0	0	0	0	0	0	0	0	13364
mode herbst winter 2005	2006-08-05	0	1	0	0	0	0	0	0	0	0	0	0	0	13365
mode herbst winter 2005	2006-08-27	0	2	0	0	0	0	0	0	0	0	0	0	0	13387
mode herbst winter 2005	2006-08-31	0	6	0	0	0	0	0	0	0	0	0	0	0	13391
mode herbst winter 2005	2006-08-16	0	4	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst winter 2005	2006-07-28	0	2	0	0	0	0	0	0	0	0	0	0	0	13357
mode herbst winter 2005	2006-07-15	0	2	0	0	0	0	0	0	0	0	0	0	0	13344
mode herbst winter 2005	2006-07-18	0	4	0	0	0	0	0	0	0	0	0	0	0	13347
mode herbst winter 2005	2006-07-30	0	1	0	0	0	0	0	0	0	0	0	0	0	13359
mode herbst winter 2005	2006-08-11	0	7	0	0	0	0	0	0	0	0	0	0	0	13371
mode herbst winter 2005	2006-07-20	0	2	0	0	0	0	0	0	0	0	0	0	0	13349
mode herbst winter 2005	2006-07-23	0	0	0	0	0	0	0	0	0	0	0	0	0	13352
mode herbst winter 2005	2006-07-19	0	3	0	0	0	0	0	0	0	0	0	0	0	13348
mode herbst winter 2005	2006-07-17	0	4	0	0	0	0	0	0	0	0	0	0	0	13346
mode herbst winter 2005	2006-08-12	0	3	0	0	0	0	0	0	0	0	0	0	0	13372
mode herbst winter 2005	2006-08-15	0	3	0	0	0	0	0	0	0	0	0	0	0	13375
mode herbst winter 2005	2006-07-24	0	4	0	0	0	0	0	0	0	0	0	0	0	13353
mode herbst winter 2005	2006-08-14	0	6	0	0	0	0	0	0	0	0	0	0	0	13374
mode herbst winter 2005	2006-08-06	0	6	0	0	0	0	0	0	0	0	0	0	0	13366
mode herbst winter 2005	2006-08-08	0	18	0	0	0	0	0	0	0	0	0	0	0	13368
mode herbst winter 2005	2006-07-13	0	9	0	0	0	0	0	0	0	0	0	0	0	13342
mode herbst winter 2005	2006-08-10	0	22	0	0	0	0	0	0	0	0	0	0	0	13370
mode herbst winter 2005	2006-07-14	0	4	0	0	0	0	0	0	0	0	0	0	0	13343
mode herbst winter 2005	2006-08-22	1	6	0.61	0	0	0	0	0	0	0	0	0.166667	0.61	13382
mode herbst winter 2005	2006-08-13	0	5	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst winter 2005	2006-08-07	0	13	0	0	0	0	0	0	0	0	0	0	0	13367
mode herbst winter 2005	2006-08-21	0	5	0	0	0	0	0	0	0	0	0	0	0	13381
mode herbst winter 2005	2006-08-30	0	4	0	0	0	0	0	0	0	0	0	0	0	13390
mode herbst winter 2005	2006-07-25	0	2	0	0	0	0	0	0	0	0	0	0	0	13354
mode herbst winter 2005	2006-07-16	0	6	0	0	0	0	0	0	0	0	0	0	0	13345
mode herbst winter 2005	2006-08-26	0	1	0	0	0	0	0	0	0	0	0	0	0	13386
mode herbst winter 2005	2006-07-26	0	2	0	0	0	0	0	0	0	0	0	0	0	13355
mode herbst winter 2005	2006-08-24	0	6	0	0	0	0	0	0	0	0	0	0	0	13384
mode herbst winter 2005	2006-08-29	0	4	0	0	0	0	0	0	0	0	0	0	0	13389
mode herbst winter 2005 2006	2006-08-09	0	5	0	0	0	0	0	0	0	0	0	0	0	13369
mode herbst winter 2005 2006	2006-08-28	0	1	0	0	0	0	0	0	0	0	0	0	0	13388
mode herbst winter 2005 2006	2006-08-25	0	1	0	0	0	0	0	0	0	0	0	0	0	13385
mode herbst winter 2005 2006	2006-07-31	0	1	0	0	0	0	0	0	0	0	0	0	0	13360
mode herbst winter 2005 2006	2006-08-01	1	22	0.34	0	0	0	0	0	0	0	0	0.0454545	0.34	13361
mode herbst winter 2005 2006	2006-08-02	0	1	0	0	0	0	0	0	0	0	0	0	0	13362
mode herbst winter 2005 2006	2006-07-27	0	17	0	0	0	0	0	0	0	0	0	0	0	13356
mode herbst winter 2005 2006	2006-08-31	0	12	0	0	0	0	0	0	0	0	0	0	0	13391
mode herbst winter 2005 2006	2006-07-12	0	1	0	0	0	0	0	0	0	0	0	0	0	13341
mode herbst winter 2005 2006	2006-08-04	0	3	0	0	0	0	0	0	0	0	0	0	0	13364
mode herbst winter 2005 2006	2006-08-05	0	1	0	0	0	0	0	0	0	0	0	0	0	13365
mode herbst winter 2005 2006	2006-08-16	0	2	0	0	0	0	0	0	0	0	0	0	0	13376
mode herbst winter 2005 2006	2006-07-18	0	3	0	0	0	0	0	0	0	0	0	0	0	13347
mode herbst winter 2005 2006	2006-08-11	0	2	0	0	0	0	0	0	0	0	0	0	0	13371
mode herbst winter 2005 2006	2006-07-19	0	9	0	0	0	0	0	0	0	0	0	0	0	13348
mode herbst winter 2005 2006	2006-07-15	0	3	0	0	0	0	0	0	0	0	0	0	0	13344
mode herbst winter 2005 2006	2006-08-06	0	3	0	0	0	0	0	0	0	0	0	0	0	13366
mode herbst winter 2005 2006	2006-07-17	0	2	0	0	0	0	0	0	0	0	0	0	0	13346
mode herbst winter 2005 2006	2006-08-17	0	3	0	0	0	0	0	0	0	0	0	0	0	13377
mode herbst winter 2005 2006	2006-07-26	1	8	0.4	0	0	0	0	0	0	0	0	0.125	0.4	13355
mode herbst winter 2005 2006	2006-08-07	0	7	0	0	0	0	0	0	0	0	0	0	0	13367
mode herbst winter 2005 2006	2006-07-21	0	7	0	0	0	0	0	0	0	0	0	0	0	13350
mode herbst winter 2005 2006	2006-07-24	0	6	0	0	0	0	0	0	0	0	0	0	0	13353
mode herbst winter 2005 2006	2006-08-23	0	1	0	0	0	0	0	0	0	0	0	0	0	13383
mode herbst winter 2005 2006	2006-07-22	0	3	0	0	0	0	0	0	0	0	0	0	0	13351
mode herbst winter 2005 2006	2006-08-14	0	6	0	0	0	0	0	0	0	0	0	0	0	13374
mode herbst winter 2005 2006	2006-08-08	0	6	0	0	0	0	0	0	0	0	0	0	0	13368
mode herbst winter 2005 2006	2006-07-28	0	3	0	0	0	0	0	0	0	0	0	0	0	13357
mode herbst winter 2005 2006	2006-07-16	0	6	0	0	0	0	0	0	0	0	0	0	0	13345
mode herbst winter 2005 2006	2006-08-13	0	7	0	0	0	0	0	0	0	0	0	0	0	13373
mode herbst winter 2005 2006	2006-08-10	0	7	0	0	0	0	0	0	0	0	0	0	0	13370
mode herbst winter 2005 2006	2006-07-20	0	3	0	0	0	0	0	0	0	0	0	0	0	13349
mode herbst winter 2005 2006	2006-08-21	0	4	0	0	0	0	0	0	0	0	0	0	0	13381
mode herbst winter 2005 2006	2006-08-30	0	17	0	0	0	0	0	0	0	0	0	0	0	13390
mode herbst winter 2005 2006	2006-07-25	0	3	0	0	0	0	0	0	0	0	0	0	0	13354
mode herbst winter 2005 2006	2006-08-26	0	3	0	0	0	0	0	0	0	0	0	0	0	13386
mode herbst winter 2005 2006	2006-07-13	0	8	0	0	0	0	0	0	0	0	0	0	0	13342
mode herbst winter 2005 2006	2006-07-23	0	2	0	0	0	0	0	0	0	0	0	0	0	13352
mode herbst winter 2005 2006	2006-08-24	0	6	0	0	0	0	0	0	0	0	0	0	0	13384
mode herbst winter 2005 2006	2006-07-30	0	4	0	0	0	0	0	0	0	0	0	0	0	13359
mode herbst winter 2005 2006	2006-07-14	0	1	0	0	0	0	0	0	0	0	0	0	0	13343
mode herbst winter 2005 2006	2006-08-27	0	2	0	0	0	0	0	0	0	0	0	0	0	13387
mode herbst winter 2005 2006	2006-08-29	0	3	0	0	0	0	0	0	0	0	0	0	0	13389
mode winter 2005	2006-08-09	0	20	0	0	0	0	0	0	0	0	0	0	0	13369
mode winter 2005	2006-07-27	0	3	0	0	0	0	0	0	0	0	0	0	0	13356
mode winter 2005	2006-07-30	0	3	0	0	0	0	0	0	0	0	0	0	0	13359
mode winter 2005	2006-07-31	0	6	0	0	0	0	0	0	0	0	0	0	0	13360
mode winter 2005	2006-08-01	0	9	0	0	0	0	0	0	0	0	0	0	0	13361
mode winter 2005	2006-08-02	0	18	0	0	0	0	0	0	0	0	0	0	0	13362
mode winter 2005	2006-08-03	0	17	0	0	0	0	0	0	0	0	0	0	0	13363
mode winter 2005	2006-08-04	0	10	0	0	0	0	0	0	0	0	0	0	0	13364
mode winter 2005	2006-08-05	0	5	0	0	0	0	0	0	0	0	0	0	0	13365
mode winter 2005	2006-08-16	0	4	0	0	0	0	0	0	0	0	0	0	0	13376
mode winter 2005	2006-08-11	0	8	0	0	0	0	0	0	0	0	0	0	0	13371
mode winter 2005	2006-08-06	0	9	0	0	0	0	0	0	0	0	0	0	0	13366
mode winter 2005	2006-07-29	0	2	0	0	0	0	0	0	0	0	0	0	0	13358
mode winter 2005	2006-08-07	0	10	0	0	0	0	0	0	0	0	0	0	0	13367
mode winter 2005	2006-07-21	0	4	0	0	0	0	0	0	0	0	0	0	0	13350
mode winter 2005	2006-07-24	0	9	0	0	0	0	0	0	0	0	0	0	0	13353
mode winter 2005	2006-07-22	0	8	0	0	0	0	0	0	0	0	0	0	0	13351
mode winter 2005	2006-08-08	0	1	0	0	0	0	0	0	0	0	0	0	0	13368
mode winter 2005	2006-07-28	0	15	0	0	0	0	0	0	0	0	0	0	0	13357
mode winter 2005	2006-08-10	0	10	0	0	0	0	0	0	0	0	0	0	0	13370
mode winter 2005	2006-07-26	0	9	0	0	0	0	0	0	0	0	0	0	0	13355
mode winter 2005	2006-07-25	0	9	0	0	0	0	0	0	0	0	0	0	0	13354
